Student_ID,Name,Gender,Age,Education_Level,Discipline,Skills,Preferred_Location,Fallback_City,Sector_Interest,Category,District_Type,CGPA,Percentage,Availability,Preferred_Mode,Languages_Known,Experience_Level,Project_Experience,Num_Projects,Aptitude_Score,Soft_Skills_Rating,Relocation_Willingness,Smart_City_Preference,Smart_Domain_Interest
S03120,Lekha Keer,Other,21,PhD,Commerce,Cloud,Bangalore,Mysuru,Healthcare,GEN,Rural,6.1,74,Part-time,Hybrid,Regional,2+ years,Yes,0,63,5,Yes,Chennai,Healthcare
S03121,Girish Kannan,Other,21,UG,Arts,"SQL, IoT, Marketing, Finance",Bhopal,Indore,Agriculture,OBC,Aspirational,6.78,65,Full-time,Offline,Regional,Fresher,No,2,74,2,Yes,Kolkata,Waste Management
S03122,Ria Lalla,Other,29,PhD,Management,"Cloud, Python",Chennai,Coimbatore,E-Governance,GEN,Rural,8.73,98,Part-time,Online,English,Fresher,No,6,99,1,No,Coimbatore,Governance
S03123,Veda Kumer,Female,24,UG,Management,ML,Chennai,Coimbatore,Finance,SC,Aspirational,7.85,87,Full-time,Offline,"Regional, English",2+ years,No,1,46,1,Yes,Chandigarh,Healthcare
S03124,Maya Dalal,Other,26,UG,Management,Blockchain,Patna,Gaya,Finance,GEN,Aspirational,6.27,92,Full-time,Online,"Hindi, English",2+ years,No,6,100,2,No,Guwahati,Governance
S03125,Rehaan Dasgupta,Other,18,PG,Management,"Web Dev, Data Science",Gurugram,Delhi,Agriculture,SC,Aspirational,9.45,69,Part-time,Hybrid,English,Fresher,No,5,63,5,Yes,Patna,Mobility
S03126,Isha Lad,Female,23,PhD,Commerce,"Data Science, Blockchain, IoT, ML",Bangalore,Mysuru,E-Governance,EWS,Rural,7.78,81,Part-time,Online,"Regional, Hindi",Fresher,No,0,67,5,Yes,Coimbatore,Mobility
S03127,Lakshmi Pau,Male,19,UG,Commerce,Python,Bangalore,Mysuru,Research,EWS,Rural,7.4,82,Part-time,Online,English,2+ years,No,6,61,3,Yes,Guwahati,Energy
S03128,Charles Lata,Male,23,PG,Science,"App Dev, Data Science",Durgapur,Bangalore,Public Policy,GEN,Aspirational,8.05,79,Part-time,Hybrid,"English, Regional",Fresher,No,4,92,4,No,Lucknow,Healthcare
S03129,Lila Thakur,Other,28,UG,Commerce,"Public Policy, Blockchain, Web Dev, ML",Indore,Bhopal,Smart Mobility,OBC,Rural,8.27,67,Full-time,Online,English,Fresher,No,3,79,3,No,Coimbatore,Waste Management
S03130,Dipta Bhatti,Other,19,PG,Management,Marketing,Gurugram,Bangalore,IT,ST,Aspirational,9.61,94,Full-time,Online,English,Fresher,Yes,1,51,5,Yes,Patna,Mobility
S03131,Dhruv Kannan,Male,23,UG,Management,"C++, Data Science, App Dev",Nagpur,Hyderabad,Manufacturing,GEN,Aspirational,5.16,82,Full-time,Online,Regional,Fresher,No,0,43,3,Yes,Durgapur,Water Supply
S03132,Indrajit Kaur,Other,25,PG,Engineering,Cybersecurity,Chennai,Coimbatore,Education,GEN,Aspirational,6.21,85,Full-time,Offline,"English, Regional",Fresher,No,2,100,5,No,Patna,Mobility
S03133,Abdul Basak,Male,25,PhD,Engineering,"Cybersecurity, SQL, App Dev, Marketing",Vadodara,Pune,Healthcare,EWS,Urban,5.04,70,Part-time,Online,English,2+ years,Yes,0,91,2,Yes,Chennai,Healthcare
S03134,Jeremiah Mishra,Male,28,PhD,Science,"Data Science, Java, Web Dev",Nagpur,Chennai,Education,OBC,Urban,5.57,59,Full-time,Hybrid,English,2+ years,Yes,4,91,5,No,Lucknow,Healthcare
S03135,Jagdish Buch,Other,29,PG,Engineering,ML,Kanpur,Pune,Public Policy,OBC,Aspirational,7.7,86,Part-time,Offline,"Hindi, Regional",2+ years,No,1,42,5,Yes,Gaya,Mobility
S03136,Charvi Prashad,Other,30,PG,Arts,Cloud,Warangal,Hyderabad,Manufacturing,GEN,Urban,5.45,65,Part-time,Online,English,Fresher,Yes,0,93,4,No,Gaya,Water Supply
S03137,Janaki Subramanian,Male,29,PhD,Arts,"App Dev, Cybersecurity",Noida,Delhi,Research,ST,Aspirational,5.06,58,Part-time,Hybrid,English,Fresher,Yes,3,99,2,No,Indore,Waste Management
S03138,Anmol Mittal,Female,30,UG,Arts,"Web Dev, Finance",Indore,Bhopal,Finance,GEN,Rural,6.52,64,Full-time,Hybrid,Hindi,1-2 years,Yes,3,52,1,No,Surat,Governance
S03139,Samuel Bhardwaj,Male,23,UG,Commerce,ML,Surat,Vadodara,IT,EWS,Rural,8.98,62,Part-time,Offline,Regional,1-2 years,No,5,87,5,Yes,Hyderabad,Energy
S03140,Vrinda Iyer,Other,23,UG,Management,"Blockchain, ML, Finance",Warangal,Pune,E-Governance,ST,Rural,9.71,75,Full-time,Hybrid,Regional,1-2 years,Yes,5,69,4,Yes,Chandigarh,Energy
S03141,Matthew Kumar,Female,28,UG,Commerce,"Java, Blockchain, Cloud, Public Policy",Bangalore,Mysuru,Manufacturing,ST,Rural,6.8,77,Full-time,Hybrid,"Regional, English",1-2 years,No,5,87,2,No,Durgapur,Healthcare
S03142,Yug Manne,Other,24,UG,Arts,Finance,Indore,Bhopal,Finance,EWS,Urban,6.58,68,Part-time,Hybrid,English,Fresher,No,2,92,1,Yes,Chennai,Energy
S03143,Varenya Ranganathan,Other,25,PhD,Engineering,"C++, IoT, Web Dev, AI",Gaya,Hyderabad,Smart Mobility,EWS,Aspirational,8.61,81,Full-time,Hybrid,"English, Hindi",Fresher,Yes,5,71,2,No,Coimbatore,Waste Management
S03144,Hemang Datta,Other,21,UG,Engineering,"Cloud, Public Policy",Bangalore,Mysuru,Agriculture,EWS,Urban,7.89,70,Part-time,Online,Regional,1-2 years,Yes,1,71,3,No,Patna,Healthcare
S03145,Nathan Ramaswamy,Male,29,PhD,Arts,"Cybersecurity, IoT, C++, ML",Vadodara,Mumbai,Finance,SC,Aspirational,6.79,89,Full-time,Offline,"Hindi, English",Fresher,Yes,5,51,3,Yes,Gaya,Water Supply
S03146,Nimrat Jha,Female,26,UG,Commerce,Public Policy,Coimbatore,Hyderabad,Public Policy,GEN,Urban,7.68,65,Full-time,Online,"Regional, Hindi",Fresher,Yes,6,88,4,Yes,Surat,Healthcare
S03147,Nimrat Kalla,Female,28,UG,Arts,"Cybersecurity, Data Science, Marketing, IoT",Mysuru,Mumbai,Agriculture,OBC,Aspirational,8.34,88,Full-time,Online,"Hindi, English",2+ years,Yes,1,93,1,Yes,Gaya,Water Supply
S03148,Akshay Dar,Female,26,PhD,Science,"Finance, IoT, Web Dev, Blockchain",Jaipur,Delhi,Manufacturing,EWS,Aspirational,6.59,86,Part-time,Online,"English, Hindi",1-2 years,No,6,59,3,No,Mysuru,Governance
S03149,Ekalinga Ratta,Other,22,PhD,Engineering,"Public Policy, Finance",Chandigarh,Delhi,Smart Mobility,GEN,Urban,7.57,85,Part-time,Online,Hindi,1-2 years,No,5,56,5,Yes,Jaipur,Energy
S03150,Veda Garde,Other,25,PG,Commerce,"Data Science, Finance, Java",Chennai,Coimbatore,E-Governance,SC,Urban,9.95,63,Part-time,Offline,"Regional, Hindi",1-2 years,Yes,4,70,5,No,Guwahati,Water Supply
S03151,Omaja Sami,Male,27,PhD,Management,Cybersecurity,Ahmedabad,Surat,E-Governance,GEN,Aspirational,7.2,94,Part-time,Online,English,1-2 years,No,2,54,2,Yes,Kolkata,Energy
S03152,Vedant Bora,Female,28,UG,Management,"Cybersecurity, Java, App Dev, Marketing",Patna,Gaya,Manufacturing,GEN,Rural,6.49,78,Full-time,Online,Regional,1-2 years,Yes,1,44,4,Yes,Noida,Water Supply
S03153,Aditya Dalal,Male,28,PG,Arts,"IoT, ML, Marketing, Python",Lucknow,Kanpur,E-Governance,GEN,Urban,9.17,92,Part-time,Online,Hindi,1-2 years,No,0,53,2,No,Noida,Waste Management
S03154,Nisha Balasubramanian,Other,27,UG,Engineering,Marketing,Coimbatore,Pune,Manufacturing,SC,Aspirational,5.11,91,Part-time,Hybrid,"Hindi, Regional",1-2 years,Yes,1,77,5,No,Pune,Healthcare
S03155,Falak Dass,Other,29,PG,Science,"ML, Blockchain, AI",Guwahati,Kolkata,IT,GEN,Urban,5.31,83,Part-time,Offline,Regional,2+ years,No,6,45,1,No,Jaipur,Governance
S03156,Charvi Mallick,Male,30,PhD,Science,"ML, Cybersecurity, Data Science",Durgapur,Pune,Education,EWS,Aspirational,6.62,93,Full-time,Offline,Hindi,Fresher,Yes,6,45,2,No,Hyderabad,Water Supply
S03157,Dayamai Oza,Female,25,UG,Science,"Web Dev, Blockchain, Java",Coimbatore,Delhi,Public Policy,OBC,Aspirational,6.26,74,Full-time,Offline,Regional,2+ years,No,2,56,4,Yes,Vadodara,Mobility
S03158,Keya Vyas,Female,21,PG,Commerce,Data Science,Gaya,Mumbai,Smart Mobility,SC,Aspirational,6.13,73,Part-time,Offline,"English, Regional",2+ years,Yes,0,59,5,No,Kolkata,Mobility
S03159,Gautami Bobal,Other,23,PG,Science,Java,Bangalore,Mysuru,Research,EWS,Rural,5.1,66,Full-time,Online,Regional,2+ years,Yes,4,47,1,Yes,Nagpur,Healthcare
S03160,Hemal Loyal,Other,21,PhD,Science,"C++, Java",Warangal,Hyderabad,Finance,ST,Aspirational,7.67,93,Part-time,Hybrid,"Regional, English",Fresher,Yes,1,100,5,Yes,Coimbatore,Water Supply
S03161,Dalbir Dhillon,Other,29,PG,Arts,"Public Policy, Blockchain, ML",Indore,Bhopal,Education,GEN,Rural,8.14,91,Part-time,Hybrid,English,2+ years,Yes,3,45,4,Yes,Lucknow,Healthcare
S03162,Vedant Prabhu,Female,20,UG,Management,"Blockchain, Cloud",Jaipur,Delhi,Smart Mobility,EWS,Aspirational,9.21,86,Part-time,Hybrid,Hindi,1-2 years,Yes,0,72,5,No,Jaipur,Energy
S03163,Amara Shankar,Male,22,PhD,Arts,"Python, C++, Marketing",Mumbai,Pune,Finance,ST,Urban,7.11,75,Full-time,Offline,"Regional, English",1-2 years,Yes,1,56,4,Yes,Chandigarh,Healthcare
S03164,Gaurika Agate,Male,22,PG,Arts,"App Dev, Public Policy, C++, Finance",Guwahati,Kolkata,Agriculture,GEN,Urban,5.18,76,Full-time,Online,"Regional, Hindi",2+ years,No,3,58,2,Yes,Lucknow,Water Supply
S03165,Bhavika Tandon,Other,28,PhD,Science,Cybersecurity,Bhopal,Indore,Finance,ST,Rural,6.2,81,Part-time,Hybrid,Hindi,1-2 years,Yes,0,70,1,Yes,Bangalore,Governance
S03166,Anirudh Krish,Other,25,UG,Commerce,Blockchain,Noida,Delhi,Research,GEN,Aspirational,9.43,98,Part-time,Offline,Regional,1-2 years,No,4,49,1,No,Bhopal,Water Supply
S03167,Adya Purohit,Female,20,PG,Science,"Public Policy, Cybersecurity",Gaya,Pune,Manufacturing,GEN,Urban,8.44,83,Full-time,Offline,"Hindi, English",Fresher,Yes,0,88,4,Yes,Pune,Energy
S03168,Saksham Krishna,Female,19,UG,Science,"ML, Cybersecurity",Indore,Bhopal,E-Governance,EWS,Aspirational,7.49,96,Part-time,Hybrid,"Regional, English",2+ years,No,5,43,1,No,Gurugram,Healthcare
S03169,Lopa Mall,Male,26,PhD,Engineering,"SQL, Cybersecurity, Data Science",Kanpur,Pune,Smart Mobility,OBC,Rural,5.74,72,Part-time,Online,Hindi,2+ years,Yes,3,78,1,No,Chennai,Water Supply
S03170,Pallavi Bala,Other,30,PhD,Arts,"Marketing, AI",Indore,Bhopal,Manufacturing,EWS,Urban,6.29,98,Full-time,Hybrid,"English, Hindi",2+ years,No,3,49,3,Yes,Surat,Energy
S03171,Sai Goel,Female,28,PG,Commerce,"Public Policy, Marketing, AI",Mysuru,Bangalore,Education,EWS,Aspirational,8.17,75,Full-time,Hybrid,"Hindi, Regional",Fresher,Yes,4,69,3,Yes,Kanpur,Mobility
S03172,Manya Vora,Male,25,PhD,Commerce,"Web Dev, Data Science, IoT",Durgapur,Mumbai,Public Policy,OBC,Aspirational,6.6,97,Full-time,Online,"English, Hindi",2+ years,Yes,0,44,4,Yes,Vadodara,Water Supply
S03173,Harinakshi Vasa,Female,27,UG,Arts,Cloud,Coimbatore,Mumbai,E-Governance,SC,Urban,7.48,68,Full-time,Online,"English, Regional",2+ years,No,5,40,3,Yes,Hyderabad,Water Supply
S03174,Darpan Thakur,Other,20,PhD,Engineering,"C++, AI, Java",Mumbai,Pune,Healthcare,SC,Urban,8.74,69,Full-time,Online,Regional,1-2 years,No,4,51,2,Yes,Jaipur,Energy
S03175,Yamini Viswanathan,Other,22,UG,Science,"Java, C++",Guwahati,Kolkata,Finance,EWS,Urban,9.4,60,Part-time,Offline,Regional,2+ years,No,3,43,5,No,Lucknow,Healthcare
S03176,Jackson Gokhale,Male,29,PhD,Engineering,"C++, IoT",Hyderabad,Warangal,E-Governance,GEN,Urban,9.79,89,Part-time,Online,"English, Hindi",1-2 years,No,2,93,4,No,Lucknow,Waste Management
S03177,Jeevika Dhar,Other,18,PG,Science,"AI, Cloud",Kolkata,Durgapur,Agriculture,OBC,Rural,5.18,88,Full-time,Offline,"Regional, Hindi",2+ years,Yes,1,70,4,No,Durgapur,Water Supply
S03178,Indira Parekh,Male,28,PG,Science,AI,Mysuru,Hyderabad,Healthcare,EWS,Rural,6.44,56,Full-time,Offline,"Regional, Hindi",Fresher,No,4,97,2,Yes,Delhi,Water Supply
S03179,Raghav Patla,Male,22,PG,Arts,"IoT, Cybersecurity, AI, C++",Coimbatore,Bangalore,Education,OBC,Rural,7.51,81,Part-time,Offline,English,2+ years,No,1,44,2,No,Hyderabad,Waste Management
S03180,Quincy Mitter,Female,23,PG,Science,"App Dev, AI, Cloud, Blockchain",Ahmedabad,Surat,Agriculture,EWS,Rural,5.27,61,Full-time,Hybrid,"English, Hindi",2+ years,Yes,0,98,1,Yes,Delhi,Mobility
S03181,Yauvani Rege,Male,26,UG,Engineering,"Finance, Public Policy, Marketing, AI",Mumbai,Pune,Agriculture,SC,Rural,9.04,76,Part-time,Online,English,Fresher,Yes,4,49,4,No,Mysuru,Mobility
S03182,Anmol Chaudry,Female,22,PhD,Commerce,Finance,Coimbatore,Pune,Education,GEN,Rural,7.42,83,Full-time,Hybrid,"Regional, English",Fresher,Yes,5,54,5,Yes,Kanpur,Waste Management
S03183,Timothy Bedi,Female,26,UG,Arts,"SQL, AI, Python",Gaya,Mumbai,Manufacturing,EWS,Rural,8.22,59,Part-time,Offline,English,1-2 years,No,5,52,1,Yes,Warangal,Water Supply
S03184,Jason Sen,Male,27,PG,Engineering,SQL,Lucknow,Kanpur,Education,OBC,Aspirational,8.9,67,Part-time,Hybrid,English,1-2 years,Yes,0,58,5,No,Mumbai,Waste Management
S03185,Adya Devi,Male,21,PhD,Engineering,"App Dev, Blockchain, Data Science",Delhi,Gurugram,Agriculture,GEN,Rural,5.58,73,Full-time,Offline,"Regional, English",1-2 years,Yes,5,87,4,Yes,Bangalore,Mobility
S03186,Bina Krishnan,Other,27,PhD,Engineering,"ML, Java",Mysuru,Delhi,Finance,GEN,Urban,7.55,84,Full-time,Hybrid,Regional,1-2 years,No,5,61,2,Yes,Chandigarh,Mobility
S03187,Ojasvi Balasubramanian,Male,28,PhD,Arts,"Finance, Data Science, Web Dev",Lucknow,Kanpur,Manufacturing,SC,Rural,7.7,57,Part-time,Offline,Regional,2+ years,Yes,4,95,3,Yes,Bhopal,Healthcare
S03188,Parth Sarna,Other,26,UG,Management,"IoT, Blockchain, App Dev, ML",Warangal,Delhi,Education,GEN,Urban,8.7,56,Full-time,Offline,"English, Hindi",2+ years,Yes,4,83,3,No,Delhi,Governance
S03189,Diya Gill,Female,28,PhD,Engineering,"SQL, ML, C++",Durgapur,Delhi,Manufacturing,ST,Urban,8.89,97,Full-time,Offline,"English, Hindi",Fresher,No,0,96,1,No,Gaya,Healthcare
S03190,Raagini Din,Male,25,PG,Science,"Web Dev, Python, C++",Hyderabad,Warangal,Healthcare,OBC,Rural,5.74,87,Part-time,Offline,"Regional, Hindi",Fresher,Yes,0,96,1,Yes,Gaya,Energy
S03191,Brinda Sarraf,Male,24,PG,Management,"IoT, Marketing",Hyderabad,Warangal,Smart Mobility,SC,Rural,8.31,84,Full-time,Online,"Hindi, English",2+ years,Yes,1,68,1,No,Chandigarh,Water Supply
S03192,Onveer Gill,Other,21,PhD,Management,"Cybersecurity, Cloud",Chandigarh,Delhi,Research,SC,Rural,9.93,70,Full-time,Hybrid,English,1-2 years,Yes,1,69,2,No,Kolkata,Waste Management
S03193,Caleb Sem,Male,25,PhD,Science,"Data Science, ML, AI, Java",Delhi,Gurugram,IT,ST,Aspirational,8.97,80,Full-time,Offline,Regional,1-2 years,No,3,83,2,Yes,Kolkata,Water Supply
S03194,Bhavika Brahmbhatt,Female,26,PhD,Management,"Marketing, SQL, Java",Jaipur,Delhi,IT,SC,Aspirational,7.16,69,Full-time,Offline,"Regional, Hindi",2+ years,Yes,4,97,4,Yes,Chandigarh,Water Supply
S03195,Pooja Ghose,Male,22,UG,Science,"C++, AI, Public Policy",Vadodara,Chennai,Finance,SC,Aspirational,6.08,90,Part-time,Offline,Regional,1-2 years,No,6,49,1,Yes,Patna,Governance
S03196,Hamsini Choudhary,Other,29,PhD,Management,"Web Dev, Public Policy, Python, Cloud",Mumbai,Pune,Research,GEN,Urban,5.44,94,Part-time,Hybrid,Regional,2+ years,Yes,0,47,1,No,Gaya,Healthcare
S03197,Jalsa Sur,Female,28,UG,Engineering,"Cloud, C++, Blockchain, Data Science",Delhi,Gurugram,Public Policy,SC,Urban,6.79,72,Part-time,Offline,Hindi,1-2 years,Yes,5,45,3,Yes,Noida,Water Supply
S03198,Geetika Bath,Male,21,PG,Science,"Web Dev, Public Policy",Ahmedabad,Surat,Smart Mobility,ST,Urban,7.28,59,Part-time,Online,Regional,1-2 years,Yes,4,63,3,Yes,Chennai,Waste Management
S03199,Tanveer Prasad,Female,29,PhD,Commerce,Finance,Patna,Gaya,Finance,SC,Urban,9.17,55,Full-time,Hybrid,"English, Regional",1-2 years,No,4,96,4,No,Nagpur,Waste Management
S03200,Janani Dhar,Other,24,PhD,Management,Web Dev,Chandigarh,Delhi,Public Policy,EWS,Rural,5.2,87,Part-time,Online,English,2+ years,No,4,96,4,No,Patna,Energy
S03201,Ranveer Bhasin,Female,22,PG,Management,Python,Durgapur,Bangalore,Research,EWS,Urban,9.72,90,Part-time,Hybrid,"Hindi, Regional",1-2 years,No,0,72,4,No,Vadodara,Waste Management
S03202,Reyansh Varty,Other,30,UG,Science,"AI, C++",Mysuru,Hyderabad,Agriculture,OBC,Urban,8.81,94,Part-time,Hybrid,Regional,2+ years,No,5,63,2,No,Guwahati,Water Supply
S03203,Aarush Swaminathan,Male,30,UG,Arts,Marketing,Chennai,Coimbatore,Agriculture,OBC,Rural,8.46,63,Full-time,Offline,"Hindi, Regional",2+ years,Yes,6,42,3,Yes,Coimbatore,Water Supply
S03204,Ojasvi Sampath,Male,30,PhD,Arts,SQL,Mysuru,Chennai,Smart Mobility,EWS,Rural,6.42,73,Part-time,Hybrid,Hindi,Fresher,Yes,6,42,4,No,Bhopal,Waste Management
S03205,Yutika Balan,Other,23,UG,Management,"Cloud, Marketing, Cybersecurity",Warangal,Bangalore,Manufacturing,ST,Aspirational,8.28,76,Part-time,Online,"Regional, Hindi",2+ years,Yes,6,55,1,Yes,Bhopal,Energy
S03206,Adweta Jha,Other,19,PhD,Commerce,"Cybersecurity, Finance",Vadodara,Mumbai,Agriculture,OBC,Rural,7.68,76,Part-time,Online,Regional,Fresher,Yes,5,85,5,Yes,Gaya,Energy
S03207,Alexander Chaudhuri,Male,21,PhD,Commerce,"Python, Data Science, IoT",Surat,Vadodara,E-Governance,SC,Rural,8.68,78,Full-time,Online,English,Fresher,Yes,6,81,1,Yes,Jaipur,Water Supply
S03208,Vrinda Dayal,Female,20,PG,Management,"Public Policy, Cybersecurity",Pune,Mumbai,Smart Mobility,EWS,Rural,7.61,61,Full-time,Offline,Hindi,1-2 years,Yes,0,48,2,Yes,Gaya,Mobility
S03209,Utkarsh Choudhury,Other,20,UG,Commerce,"Cybersecurity, App Dev, Java",Delhi,Gurugram,Public Policy,OBC,Aspirational,7.46,79,Part-time,Offline,Regional,Fresher,Yes,0,99,1,Yes,Delhi,Energy
S03210,Rishi Natarajan,Other,27,PhD,Arts,"Cybersecurity, Cloud, Python, App Dev",Nagpur,Chennai,Healthcare,OBC,Rural,7.77,60,Full-time,Hybrid,"Hindi, Regional",1-2 years,No,3,44,1,Yes,Ahmedabad,Water Supply
S03211,Ucchal Khare,Male,24,PG,Engineering,"Finance, App Dev, SQL",Kanpur,Mumbai,Education,EWS,Rural,9.16,66,Full-time,Offline,Hindi,2+ years,Yes,1,73,4,No,Durgapur,Mobility
S03212,Faraj Nagi,Male,30,PG,Management,SQL,Bangalore,Mysuru,Healthcare,EWS,Urban,8.78,68,Full-time,Offline,English,1-2 years,No,1,56,2,No,Kanpur,Governance
S03213,Pranit Kota,Other,22,PG,Commerce,"Public Policy, Python",Bhopal,Indore,E-Governance,SC,Rural,8.61,87,Part-time,Hybrid,English,1-2 years,No,3,50,4,Yes,Patna,Waste Management
S03214,Libni Guha,Female,24,PhD,Engineering,"Java, IoT, Cloud, App Dev",Ahmedabad,Surat,Finance,EWS,Aspirational,8.02,86,Full-time,Hybrid,"Regional, Hindi",2+ years,Yes,3,59,3,Yes,Gaya,Waste Management
S03215,Janya Wable,Female,29,PhD,Management,"Java, Finance, Data Science, C++",Gurugram,Delhi,Research,EWS,Urban,6.92,60,Part-time,Hybrid,"English, Regional",1-2 years,Yes,2,48,3,Yes,Chennai,Healthcare
S03216,Ijaya Subramaniam,Female,20,UG,Commerce,"Finance, Python, SQL, Cloud",Noida,Delhi,Public Policy,SC,Aspirational,5.23,67,Full-time,Hybrid,"Regional, Hindi",Fresher,Yes,5,40,2,Yes,Vadodara,Waste Management
S03217,Faqid Sant,Male,30,PhD,Engineering,"Blockchain, Web Dev, Marketing",Mysuru,Mumbai,Public Policy,ST,Aspirational,6.77,78,Part-time,Hybrid,"Regional, English",2+ years,Yes,5,70,3,Yes,Pune,Energy
S03218,Daksha Goswami,Female,19,PhD,Arts,C++,Hyderabad,Warangal,Education,GEN,Urban,6.87,69,Full-time,Online,Regional,1-2 years,Yes,1,76,4,Yes,Gaya,Governance
S03219,Rushil Ben,Male,18,UG,Commerce,"Data Science, Cybersecurity, Java, Python",Gaya,Pune,Public Policy,ST,Aspirational,8.06,65,Part-time,Offline,"English, Regional",1-2 years,Yes,6,74,4,No,Patna,Healthcare
S03220,Bhavya Aurora,Female,21,UG,Arts,"Marketing, Public Policy",Durgapur,Mumbai,Education,GEN,Aspirational,8.99,60,Part-time,Offline,English,1-2 years,No,5,52,1,Yes,Surat,Water Supply
S03221,Hitesh Pillay,Female,18,UG,Management,"Blockchain, Marketing",Coimbatore,Mumbai,Research,ST,Rural,5.4,65,Full-time,Hybrid,"English, Hindi",1-2 years,No,5,61,5,Yes,Jaipur,Energy
S03222,Jack Kaur,Other,18,PhD,Arts,"SQL, AI, Web Dev",Delhi,Gurugram,Manufacturing,OBC,Aspirational,8.28,75,Part-time,Online,Hindi,1-2 years,Yes,5,99,4,Yes,Bangalore,Energy
S03223,Harsh Prasad,Other,29,PG,Commerce,Marketing,Vadodara,Hyderabad,Finance,SC,Aspirational,9.12,70,Full-time,Hybrid,"Regional, English",2+ years,No,2,97,3,Yes,Durgapur,Mobility
S03224,Qarin Bhalla,Female,18,PhD,Commerce,"App Dev, ML, Public Policy",Nagpur,Bangalore,Finance,ST,Aspirational,6.76,65,Full-time,Hybrid,"Hindi, English",Fresher,No,1,96,2,No,Jaipur,Healthcare
S03225,Maanav Nazareth,Female,26,PG,Arts,"Blockchain, C++, Python, Marketing",Chennai,Coimbatore,Smart Mobility,GEN,Urban,5.17,88,Part-time,Hybrid,"Hindi, Regional",2+ years,Yes,0,51,5,No,Kanpur,Waste Management
S03226,Faris Chawla,Female,18,UG,Science,"Cloud, Java",Kanpur,Delhi,Agriculture,OBC,Urban,6.93,72,Part-time,Offline,"English, Regional",1-2 years,Yes,3,73,4,Yes,Nagpur,Energy
S03227,Panini Modi,Other,29,PG,Management,"C++, Cybersecurity, SQL, Marketing",Gaya,Mumbai,Smart Mobility,OBC,Rural,7.25,97,Full-time,Hybrid,"Hindi, English",2+ years,Yes,5,83,1,No,Vadodara,Mobility
S03228,Zehaan Narayan,Male,28,UG,Commerce,AI,Bangalore,Mysuru,Smart Mobility,GEN,Aspirational,5.75,58,Part-time,Hybrid,"Hindi, English",2+ years,Yes,0,86,3,No,Gurugram,Waste Management
S03229,Hitesh Walla,Other,20,UG,Management,"AI, App Dev, Python, Java",Delhi,Gurugram,Healthcare,SC,Aspirational,5.67,74,Part-time,Online,"Regional, English",Fresher,No,0,89,1,No,Ahmedabad,Mobility
S03230,Yashodhara Nori,Female,29,UG,Science,"Cybersecurity, Blockchain, App Dev",Durgapur,Pune,Finance,SC,Urban,6.59,89,Part-time,Online,"Hindi, English",1-2 years,Yes,5,91,4,Yes,Noida,Waste Management
S03231,Sneha Kumer,Female,29,PhD,Commerce,"Marketing, Data Science, AI, ML",Mumbai,Pune,Finance,ST,Urban,9.31,82,Full-time,Offline,English,Fresher,Yes,5,95,3,Yes,Mumbai,Mobility
S03232,Ikshita Rege,Other,23,UG,Science,"Marketing, ML",Guwahati,Kolkata,Smart Mobility,SC,Rural,7.54,87,Full-time,Online,English,2+ years,Yes,5,56,2,Yes,Kolkata,Healthcare
S03233,Isha Luthra,Male,25,PhD,Engineering,"Web Dev, Cloud, Finance",Ahmedabad,Surat,Agriculture,SC,Aspirational,6.65,71,Part-time,Offline,Hindi,1-2 years,Yes,3,81,2,No,Guwahati,Governance
S03234,Dayamai Sekhon,Male,30,PhD,Science,"Web Dev, Public Policy, Python",Bhopal,Indore,Smart Mobility,SC,Aspirational,8.36,85,Full-time,Offline,"Regional, English",Fresher,Yes,6,62,2,No,Durgapur,Healthcare
S03235,Dhriti Manda,Female,30,PG,Commerce,"IoT, Blockchain, SQL",Indore,Bhopal,E-Governance,OBC,Urban,9.69,98,Full-time,Offline,"Hindi, English",Fresher,Yes,3,87,1,Yes,Hyderabad,Governance
S03236,Nathan Chadha,Other,27,PhD,Arts,App Dev,Durgapur,Bangalore,Healthcare,ST,Aspirational,6.9,85,Full-time,Online,"Hindi, Regional",Fresher,No,5,67,3,No,Chandigarh,Waste Management
S03237,Elijah Bhattacharyya,Female,28,PhD,Engineering,"Finance, Data Science, Public Policy",Nagpur,Mumbai,Manufacturing,SC,Rural,6.08,58,Part-time,Online,Regional,1-2 years,No,0,78,1,Yes,Gaya,Healthcare
S03238,Kamala Nigam,Other,20,PhD,Arts,"ML, IoT",Bhopal,Indore,Public Policy,ST,Urban,6.83,95,Full-time,Online,Regional,1-2 years,Yes,3,97,4,No,Mysuru,Mobility
S03239,Victor Oommen,Male,29,PhD,Commerce,"ML, Cybersecurity, AI, Public Policy",Ahmedabad,Surat,Agriculture,OBC,Rural,9.62,69,Part-time,Online,Hindi,1-2 years,No,1,81,2,No,Coimbatore,Water Supply
S03240,Dhriti Mistry,Other,27,UG,Arts,"IoT, Java",Hyderabad,Warangal,Manufacturing,OBC,Aspirational,7.47,79,Part-time,Hybrid,"English, Regional",Fresher,No,1,79,1,No,Ahmedabad,Energy
S03241,Lakshmi Krish,Female,21,PhD,Management,"Web Dev, Cloud",Lucknow,Kanpur,Agriculture,SC,Urban,9.67,91,Full-time,Offline,English,1-2 years,No,2,54,1,Yes,Mumbai,Healthcare
